wavname,start,end
./wavs/garb/cn/data_thchs30/test/D12_780.wav,51722,111239
./wavs/garb/en/LibriSpeech/train-clean-100/441/128982/441-128982-0034.flac,109083,165328
./wavs/garb/cn/data_thchs30/data/C18_562.wav,56050,105602
./wavs/garb/cn/data_thchs30/data/D4_785.wav,60387,92843
./wavs/garb/en/LibriSpeech/train-clean-360/5583/41259/5583-41259-0000.flac,124963,169911
./wavs/garb/en/LibriSpeech/train-clean-360/2790/142824/2790-142824-0031.flac,66262,90297
./wavs/garb/cn/data_thchs30/data/B2_333.wav,83609,121889
./wavs/garb/en/LibriSpeech/train-clean-360/7030/64588/7030-64588-0019.flac,137037,224231
./wavs/garb/en/LibriSpeech/train-clean-100/6078/54007/6078-54007-0005.flac,69037,99099
./wavs/garb/en/LibriSpeech/train-clean-360/4057/11254/4057-11254-0032.flac,48844,156117
./wavs/garb/en/LibriSpeech/train-clean-100/3168/173565/3168-173565-0032.flac,120060,137547
./wavs/garb/en/LibriSpeech/train-clean-100/6078/54013/6078-54013-0077.flac,38341,53130
./wavs/garb/cn/data_thchs30/train/C14_570.wav,55113,112214
./wavs/garb/en/LibriSpeech/train-clean-360/5123/29120/5123-29120-0013.flac,8998,32906
./wavs/garb/en/LibriSpeech/train-clean-100/3112/9555/3112-9555-0091.flac,2754,48970
./wavs/garb/en/LibriSpeech/train-clean-360/6553/86683/6553-86683-0004.flac,9422,26784
./wavs/garb/cn/data_thchs30/train/B31_367.wav,76595,140666
./wavs/garb/cn/data_thchs30/data/A8_167.wav,8635,48853
./wavs/garb/en/LibriSpeech/train-clean-360/8225/274376/8225-274376-0023.flac,142219,208815
./wavs/garb/en/LibriSpeech/train-clean-360/7445/94522/7445-94522-0009.flac,51916,104010
./wavs/garb/en/LibriSpeech/train-clean-360/3379/132592/3379-132592-0048.flac,149382,184342
./wavs/garb/cn/data_thchs30/data/C6_527.wav,66334,98845
./wavs/garb/cn/data_thchs30/train/C6_658.wav,54690,81999
./wavs/garb/en/LibriSpeech/train-clean-360/246/122825/246-122825-0040.flac,113297,227973
./wavs/garb/cn/data_thchs30/data/A6_240.wav,47532,85270
./wavs/garb/en/LibriSpeech/train-clean-360/3448/5416/3448-5416-0003.flac,60547,161594
./wavs/garb/en/LibriSpeech/train-clean-360/1160/134674/1160-134674-0010.flac,112299,156907
./wavs/garb/cn/data_thchs30/test/D8_803.wav,28563,70956
./wavs/garb/en/LibriSpeech/train-clean-360/2194/141235/2194-141235-0040.flac,141051,221192
./wavs/garb/cn/data_thchs30/data/B33_290.wav,86332,159126
./wavs/garb/en/LibriSpeech/train-clean-360/8194/89390/8194-89390-0036.flac,104719,197604
./wavs/garb/en/LibriSpeech/train-clean-360/4116/13265/4116-13265-0015.flac,122167,171795
./wavs/garb/en/LibriSpeech/train-clean-100/2196/174172/2196-174172-0015.flac,138401,175256
./wavs/garb/en/LibriSpeech/train-clean-360/3927/6556/3927-6556-0070.flac,86574,103558
./wavs/garb/en/LibriSpeech/train-clean-360/207/131203/207-131203-0009.flac,136419,188840
./wavs/garb/cn/data_thchs30/test/D11_843.wav,99811,128805
./wavs/garb/en/LibriSpeech/train-clean-360/2709/158074/2709-158074-0081.flac,7525,91606
./wavs/garb/en/LibriSpeech/train-clean-360/337/126286/337-126286-0018.flac,170019,242514
./wavs/garb/cn/data_thchs30/train/A12_105.wav,41332,74002
./wavs/garb/cn/data_thchs30/train/B33_371.wav,96966,147528
./wavs/garb/en/LibriSpeech/train-clean-100/374/180299/374-180299-0040.flac,158853,198392
./wavs/garb/en/LibriSpeech/train-clean-360/7339/86804/7339-86804-0033.flac,59872,124589
./wavs/garb/cn/data_thchs30/train/A12_6.wav,31862,90316
./wavs/garb/en/LibriSpeech/train-clean-360/1336/138115/1336-138115-0040.flac,129266,163845
./wavs/garb/cn/data_thchs30/data/C4_704.wav,54147,104766
./wavs/garb/cn/data_thchs30/data/B6_417.wav,21738,78796
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0120.flac,81648,131607
./wavs/garb/en/LibriSpeech/train-clean-360/3357/28375/3357-28375-0039.flac,80396,126856
./wavs/garb/en/LibriSpeech/train-clean-360/6519/69412/6519-69412-0025.flac,55183,98662
./wavs/garb/en/LibriSpeech/train-clean-360/1487/133273/1487-133273-0107.flac,67922,102096
./wavs/garb/cn/data_thchs30/data/A4_168.wav,63200,113939
./wavs/garb/en/LibriSpeech/train-clean-360/4592/26872/4592-26872-0026.flac,60509,106389
./wavs/garb/en/LibriSpeech/train-clean-360/3025/12971/3025-12971-0016.flac,142848,203165
./wavs/garb/en/LibriSpeech/train-clean-360/119/129513/119-129513-0023.flac,130220,147059
./wavs/garb/cn/data_thchs30/test/D6_987.wav,74559,108367
./wavs/garb/cn/data_thchs30/train/A6_83.wav,75241,100174
./wavs/garb/en/LibriSpeech/train-clean-100/2289/152253/2289-152253-0016.flac,46514,90858
./wavs/garb/en/LibriSpeech/train-clean-360/2774/131722/2774-131722-0071.flac,92466,162796
./wavs/garb/cn/data_thchs30/test/D8_920.wav,35513,119380
./wavs/garb/en/LibriSpeech/train-clean-360/8573/286306/8573-286306-0001.flac,140966,204755
./wavs/garb/cn/data_thchs30/train/A34_245.wav,103746,143814
./wavs/garb/cn/data_thchs30/data/B11_384.wav,76039,134989
./wavs/garb/cn/data_thchs30/data/A34_138.wav,44762,80262
./wavs/garb/en/LibriSpeech/train-clean-360/8190/284433/8190-284433-0009.flac,69177,131400
./wavs/garb/en/LibriSpeech/train-clean-360/1849/138063/1849-138063-0036.flac,41368,136382
./wavs/garb/en/LibriSpeech/train-clean-360/1222/141174/1222-141174-0053.flac,6782,58400
./wavs/garb/cn/data_thchs30/data/A32_26.wav,92634,114260
./wavs/garb/en/LibriSpeech/train-clean-360/3733/140718/3733-140718-0089.flac,149651,237946
./wavs/garb/en/LibriSpeech/train-clean-100/3526/175658/3526-175658-0008.flac,103499,143437
./wavs/garb/en/LibriSpeech/train-clean-360/5189/59288/5189-59288-0029.flac,70701,146951
./wavs/garb/en/LibriSpeech/train-clean-100/8419/293469/8419-293469-0001.flac,30700,68893
./wavs/garb/cn/data_thchs30/train/C32_739.wav,7660,40120
./wavs/garb/en/LibriSpeech/train-clean-360/806/124221/806-124221-0042.flac,161548,195012
./wavs/garb/en/LibriSpeech/train-clean-360/475/125001/475-125001-0019.flac,63144,137952
./wavs/garb/en/LibriSpeech/train-clean-100/26/495/26-495-0048.flac,170478,225542
./wavs/garb/en/LibriSpeech/train-clean-360/7994/258959/7994-258959-0050.flac,111518,190387
./wavs/garb/en/LibriSpeech/train-clean-360/580/126945/580-126945-0087.flac,70086,118327
./wavs/garb/en/LibriSpeech/train-clean-360/1348/135826/1348-135826-0032.flac,129174,190792
./wavs/garb/en/LibriSpeech/train-clean-360/6981/70843/6981-70843-0130.flac,149931,176719
./wavs/garb/en/LibriSpeech/train-clean-360/353/128309/353-128309-0092.flac,43389,52002
./wavs/garb/en/LibriSpeech/train-clean-360/4733/6398/4733-6398-0050.flac,100234,146626
./wavs/garb/en/LibriSpeech/train-clean-360/899/126232/899-126232-0047.flac,155660,244727
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141208/2039-141208-0022.flac,82261,214622
./wavs/garb/en/LibriSpeech/train-clean-360/6458/232057/6458-232057-0085.flac,41087,73746
./wavs/garb/en/LibriSpeech/train-clean-360/6189/21305/6189-21305-0021.flac,77911,146665
./wavs/garb/en/LibriSpeech/train-clean-360/3009/10327/3009-10327-0070.flac,115977,201090
./wavs/garb/en/LibriSpeech/train-clean-360/6371/63713/6371-63713-0065.flac,74735,94620
./wavs/garb/cn/data_thchs30/data/A2_141.wav,40906,85897
./wavs/garb/en/LibriSpeech/train-clean-360/3638/758/3638-758-0030.flac,77585,126804
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141208/2039-141208-0062.flac,4041,42745
./wavs/garb/cn/data_thchs30/train/A4_146.wav,35122,64902
./wavs/garb/en/LibriSpeech/train-clean-360/7398/98877/7398-98877-0012.flac,3016,50242
./wavs/garb/en/LibriSpeech/train-clean-360/589/146346/589-146346-0004.flac,124736,177134
./wavs/garb/cn/data_thchs30/train/C19_738.wav,55313,93314
./wavs/garb/en/LibriSpeech/train-clean-360/3977/185457/3977-185457-0012.flac,133967,174921
./wavs/garb/en/LibriSpeech/train-clean-100/8609/283227/8609-283227-0001.flac,113737,130045
./wavs/garb/en/LibriSpeech/train-clean-360/5189/37999/5189-37999-0029.flac,164814,236213
./wavs/garb/en/LibriSpeech/train-clean-360/8498/287358/8498-287358-0010.flac,141251,161691
./wavs/garb/en/LibriSpeech/train-clean-360/783/126739/783-126739-0097.flac,99523,132228
./wavs/garb/en/LibriSpeech/train-clean-360/115/121720/115-121720-0003.flac,78250,113052
./wavs/garb/en/LibriSpeech/train-clean-360/1195/130164/1195-130164-0001.flac,141340,235299
./wavs/garb/en/LibriSpeech/train-clean-360/8879/300234/8879-300234-0059.flac,114320,241314
./wavs/garb/en/LibriSpeech/train-clean-360/636/128310/636-128310-0024.flac,95971,184498
./wavs/garb/cn/data_thchs30/train/A12_49.wav,72707,114422
./wavs/garb/cn/data_thchs30/train/C8_526.wav,76525,132499
./wavs/garb/en/LibriSpeech/train-clean-360/1061/152224/1061-152224-0015.flac,36195,75845
./wavs/garb/en/LibriSpeech/train-clean-360/7569/102240/7569-102240-0011.flac,98251,141777
./wavs/garb/cn/data_thchs30/train/B32_331.wav,49413,89581
./wavs/garb/cn/data_thchs30/train/C12_592.wav,56997,113716
./wavs/garb/cn/data_thchs30/train/A4_51.wav,81300,110384
./wavs/garb/en/LibriSpeech/train-clean-360/6904/262305/6904-262305-0029.flac,128716,149786
./wavs/garb/en/LibriSpeech/train-clean-360/2093/143264/2093-143264-0015.flac,138182,189140
./wavs/garb/en/LibriSpeech/train-clean-360/6120/14976/6120-14976-0033.flac,88845,153860
./wavs/garb/en/LibriSpeech/train-clean-360/6037/59239/6037-59239-0019.flac,96919,170086
./wavs/garb/en/LibriSpeech/train-clean-360/815/130105/815-130105-0044.flac,53308,93821
./wavs/garb/en/LibriSpeech/train-clean-360/3733/140718/3733-140718-0061.flac,150475,169333
./wavs/garb/cn/data_thchs30/data/A14_1.wav,11334,55329
./wavs/garb/cn/data_thchs30/train/A22_3.wav,73154,105383
./wavs/garb/en/LibriSpeech/train-clean-360/4071/39913/4071-39913-0027.flac,97292,127873
./wavs/garb/cn/data_thchs30/train/B33_494.wav,81494,132480
./wavs/garb/cn/data_thchs30/train/A36_79.wav,32704,76418
./wavs/garb/en/LibriSpeech/train-clean-100/2159/179154/2159-179154-0001.flac,104799,141241
./wavs/garb/en/LibriSpeech/train-clean-360/597/134789/597-134789-0018.flac,33992,65200
./wavs/garb/cn/data_thchs30/test/D7_896.wav,15949,86597
./wavs/garb/cn/data_thchs30/data/B8_285.wav,70600,115310
./wavs/garb/en/LibriSpeech/train-clean-360/2294/161714/2294-161714-0035.flac,97741,175222
./wavs/garb/en/LibriSpeech/train-clean-360/2240/148529/2240-148529-0037.flac,81818,167486
./wavs/garb/en/LibriSpeech/train-clean-360/589/146346/589-146346-0038.flac,172642,224349
./wavs/garb/en/LibriSpeech/train-clean-360/4856/12103/4856-12103-0025.flac,112792,200806
./wavs/garb/en/LibriSpeech/train-clean-360/8879/300343/8879-300343-0049.flac,92628,185388
./wavs/garb/cn/data_thchs30/test/D6_978.wav,103957,126030
./wavs/garb/en/LibriSpeech/train-clean-360/1241/121106/1241-121106-0017.flac,95861,139592
./wavs/garb/en/LibriSpeech/train-clean-360/3448/5417/3448-5417-0045.flac,119238,175310
./wavs/garb/cn/data_thchs30/data/C6_507.wav,48071,81524
./wavs/garb/cn/data_thchs30/train/A13_67.wav,54812,94250
./wavs/garb/en/LibriSpeech/train-clean-360/2113/132485/2113-132485-0006.flac,140201,187559
./wavs/garb/en/LibriSpeech/train-clean-360/3347/134420/3347-134420-0022.flac,103229,125223
./wavs/garb/cn/data_thchs30/dev/A4_140.wav,83682,142071
./wavs/garb/cn/data_thchs30/train/B32_397.wav,48635,84779
./wavs/garb/en/LibriSpeech/train-clean-360/5538/224746/5538-224746-0020.flac,167726,246431
./wavs/garb/en/LibriSpeech/train-clean-360/8138/287657/8138-287657-0018.flac,80584,155223
./wavs/garb/en/LibriSpeech/train-clean-360/4856/12103/4856-12103-0008.flac,79468,125060
./wavs/garb/cn/data_thchs30/data/C13_678.wav,101898,136628
./wavs/garb/cn/data_thchs30/data/D12_883.wav,45999,89087
./wavs/garb/en/LibriSpeech/train-clean-360/2816/156159/2816-156159-0046.flac,103302,206741
./wavs/garb/cn/data_thchs30/data/B4_465.wav,39316,90495
./wavs/garb/en/LibriSpeech/train-clean-360/636/123163/636-123163-0001.flac,105340,153546
./wavs/garb/en/LibriSpeech/train-clean-360/1226/141279/1226-141279-0024.flac,89362,141558
./wavs/garb/cn/data_thchs30/data/A2_150.wav,43112,82216
./wavs/garb/en/LibriSpeech/train-clean-100/7367/86737/7367-86737-0023.flac,86688,146768
./wavs/garb/en/LibriSpeech/train-clean-100/1737/142397/1737-142397-0010.flac,97719,172186
./wavs/garb/en/LibriSpeech/train-clean-360/23/124439/23-124439-0102.flac,75449,106985
./wavs/garb/en/LibriSpeech/train-clean-360/1473/135657/1473-135657-0011.flac,122074,162660
./wavs/garb/en/LibriSpeech/train-clean-100/163/122947/163-122947-0045.flac,149551,226642
./wavs/garb/cn/data_thchs30/train/A36_72.wav,62067,92503
./wavs/garb/cn/data_thchs30/train/C19_737.wav,15661,101126
./wavs/garb/cn/data_thchs30/data/C22_710.wav,12966,53473
./wavs/garb/cn/data_thchs30/train/C12_571.wav,17252,68680
./wavs/garb/en/LibriSpeech/train-clean-360/1752/16632/1752-16632-0091.flac,101641,155544
./wavs/garb/en/LibriSpeech/train-clean-100/7800/283492/7800-283492-0009.flac,196045,244889
./wavs/garb/cn/data_thchs30/data/B31_343.wav,45289,111506
./wavs/garb/cn/data_thchs30/train/C13_553.wav,114517,151212
./wavs/garb/cn/data_thchs30/train/C12_542.wav,108523,148183
./wavs/garb/en/LibriSpeech/train-clean-360/6359/64713/6359-64713-0069.flac,29333,62786
./wavs/garb/cn/data_thchs30/test/D32_865.wav,58616,105579
./wavs/garb/cn/data_thchs30/data/C20_730.wav,12633,72409
./wavs/garb/en/LibriSpeech/train-clean-360/1498/140040/1498-140040-0026.flac,5604,42684
./wavs/garb/cn/data_thchs30/data/C12_600.wav,52199,135718
./wavs/garb/en/LibriSpeech/train-clean-360/5776/46889/5776-46889-0104.flac,47228,75156
./wavs/garb/en/LibriSpeech/train-clean-360/2652/157644/2652-157644-0013.flac,118476,213600
./wavs/garb/en/LibriSpeech/train-clean-360/8855/283242/8855-283242-0023.flac,114373,156819
./wavs/garb/en/LibriSpeech/train-clean-360/2319/138631/2319-138631-0013.flac,133888,157336
./wavs/garb/en/LibriSpeech/train-clean-360/2162/164461/2162-164461-0009.flac,141615,188523
./wavs/garb/en/LibriSpeech/train-clean-360/7445/94523/7445-94523-0004.flac,9038,89138
./wavs/garb/cn/data_thchs30/data/A12_18.wav,47472,75473
./wavs/garb/cn/data_thchs30/train/C7_514.wav,43194,70340
./wavs/garb/cn/data_thchs30/test/D12_875.wav,60245,92679
./wavs/garb/cn/data_thchs30/test/D7_840.wav,39638,95348
./wavs/garb/cn/data_thchs30/train/A4_206.wav,9770,49276
./wavs/garb/cn/data_thchs30/data/C14_541.wav,10717,180677
./wavs/garb/en/LibriSpeech/train-clean-360/5002/72876/5002-72876-0014.flac,98366,179648
./wavs/garb/en/LibriSpeech/train-clean-360/5776/46889/5776-46889-0094.flac,32977,77674
./wavs/garb/en/LibriSpeech/train-clean-360/209/4731/209-4731-0040.flac,153083,195881
./wavs/garb/en/LibriSpeech/train-clean-360/4806/26894/4806-26894-0055.flac,93965,119344
./wavs/garb/en/LibriSpeech/train-clean-360/882/123267/882-123267-0032.flac,32207,93616
./wavs/garb/en/LibriSpeech/train-clean-100/7178/34644/7178-34644-0071.flac,173201,202303
./wavs/garb/cn/data_thchs30/train/A34_69.wav,8921,58976
./wavs/garb/cn/data_thchs30/train/C8_658.wav,8453,48319
./wavs/garb/en/LibriSpeech/train-clean-360/4289/21393/4289-21393-0042.flac,162375,248054
./wavs/garb/cn/data_thchs30/data/A22_116.wav,19950,74401
./wavs/garb/cn/data_thchs30/data/B6_412.wav,74238,118492
./wavs/garb/cn/data_thchs30/train/A36_47.wav,17433,102225
./wavs/garb/en/LibriSpeech/train-clean-360/2582/155972/2582-155972-0061.flac,173995,216595
./wavs/garb/cn/data_thchs30/data/B22_286.wav,18235,75663
./wavs/garb/en/LibriSpeech/train-clean-360/3537/5704/3537-5704-0052.flac,103531,170217
./wavs/garb/en/LibriSpeech/train-clean-360/4856/20410/4856-20410-0066.flac,113009,169972
./wavs/garb/cn/data_thchs30/data/A22_151.wav,65368,123295
./wavs/garb/en/LibriSpeech/train-clean-360/1629/139710/1629-139710-0044.flac,135686,187070
./wavs/garb/en/LibriSpeech/train-clean-360/8848/293957/8848-293957-0036.flac,106935,124694
./wavs/garb/cn/data_thchs30/train/A13_57.wav,65962,139128
./wavs/garb/en/LibriSpeech/train-clean-360/3889/9915/3889-9915-0003.flac,110080,131776
./wavs/garb/cn/data_thchs30/data/A14_216.wav,59504,111004
./wavs/garb/cn/data_thchs30/train/C18_658.wav,54614,89919
./wavs/garb/en/LibriSpeech/train-clean-360/16/122828/16-122828-0015.flac,133973,202390
./wavs/garb/en/LibriSpeech/train-clean-360/5386/8684/5386-8684-0009.flac,167515,190171
./wavs/garb/cn/data_thchs30/data/A2_61.wav,31125,53403
./wavs/garb/en/LibriSpeech/train-clean-100/887/123290/887-123290-0014.flac,137134,207717
./wavs/garb/en/LibriSpeech/train-clean-360/2499/156153/2499-156153-0011.flac,8370,27322
./wavs/garb/en/LibriSpeech/train-clean-360/3493/46712/3493-46712-0011.flac,93280,145257
./wavs/garb/en/LibriSpeech/train-clean-360/5570/73846/5570-73846-0002.flac,161807,234824
./wavs/garb/en/LibriSpeech/train-clean-360/3046/137739/3046-137739-0074.flac,9048,66371
./wavs/garb/cn/data_thchs30/data/A36_220.wav,27998,71017
./wavs/garb/en/LibriSpeech/train-clean-360/7286/92930/7286-92930-0005.flac,80810,136644
./wavs/garb/en/LibriSpeech/train-clean-360/8118/114476/8118-114476-0005.flac,102031,183216
./wavs/garb/en/LibriSpeech/train-clean-360/3347/134425/3347-134425-0000.flac,61254,134065
./wavs/garb/en/LibriSpeech/train-clean-360/22/121148/22-121148-0002.flac,73729,142817
./wavs/garb/en/LibriSpeech/train-clean-100/3240/131232/3240-131232-0000.flac,116184,166572
./wavs/garb/en/LibriSpeech/train-clean-360/5727/47030/5727-47030-0039.flac,44077,161194
./wavs/garb/cn/data_thchs30/dev/C14_725.wav,57843,92709
./wavs/garb/en/LibriSpeech/train-clean-360/1028/133395/1028-133395-0041.flac,87498,160903
./wavs/garb/en/LibriSpeech/train-clean-100/8324/286683/8324-286683-0022.flac,130666,173613
./wavs/garb/cn/data_thchs30/train/C12_503.wav,97092,142118
./wavs/garb/cn/data_thchs30/train/B31_333.wav,95857,140277
./wavs/garb/en/LibriSpeech/train-clean-100/6064/56168/6064-56168-0001.flac,136329,155017
./wavs/garb/en/LibriSpeech/train-clean-100/6529/62554/6529-62554-0029.flac,73729,110524
./wavs/garb/en/LibriSpeech/train-clean-360/3645/77173/3645-77173-0014.flac,74878,115672
./wavs/garb/cn/data_thchs30/train/A11_32.wav,69600,116280
./wavs/garb/cn/data_thchs30/train/A32_57.wav,61839,134418
./wavs/garb/cn/data_thchs30/data/A19_234.wav,48744,105210
./wavs/garb/en/LibriSpeech/train-clean-360/6877/79973/6877-79973-0004.flac,114906,223465
./wavs/garb/cn/data_thchs30/data/B15_422.wav,74247,127089
./wavs/garb/en/LibriSpeech/train-clean-100/32/21625/32-21625-0008.flac,31883,80653
./wavs/garb/en/LibriSpeech/train-clean-360/4595/45218/4595-45218-0031.flac,27179,62882
./wavs/garb/en/LibriSpeech/train-clean-360/8028/233382/8028-233382-0063.flac,57677,80226
./wavs/garb/en/LibriSpeech/train-clean-360/2481/156738/2481-156738-0000.flac,119338,145456
./wavs/garb/en/LibriSpeech/train-clean-360/8388/275212/8388-275212-0054.flac,63502,91708
./wavs/garb/en/LibriSpeech/train-clean-360/3330/170956/3330-170956-0022.flac,132349,229804
./wavs/garb/en/LibriSpeech/train-clean-360/5029/31091/5029-31091-0001.flac,72996,207514
./wavs/garb/cn/data_thchs30/data/C21_749.wav,74346,112537
./wavs/garb/en/LibriSpeech/train-clean-100/2691/156755/2691-156755-0011.flac,138373,217479
./wavs/garb/cn/data_thchs30/data/C18_674.wav,19677,92901
./wavs/garb/en/LibriSpeech/train-clean-360/2254/152831/2254-152831-0033.flac,55876,85255
./wavs/garb/en/LibriSpeech/train-clean-100/254/27760/254-27760-0006.flac,45160,68107
./wavs/garb/cn/data_thchs30/data/B6_349.wav,66790,104498
./wavs/garb/en/LibriSpeech/train-clean-100/1363/135842/1363-135842-0011.flac,8523,56740
./wavs/garb/cn/data_thchs30/data/A14_203.wav,53004,83072
./wavs/garb/en/LibriSpeech/train-clean-360/6098/57837/6098-57837-0048.flac,9073,52163
./wavs/garb/en/LibriSpeech/train-clean-360/464/126832/464-126832-0028.flac,103210,150343
./wavs/garb/cn/data_thchs30/train/C22_616.wav,112333,151476
./wavs/garb/en/LibriSpeech/train-clean-360/1061/142358/1061-142358-0049.flac,125385,177480
./wavs/garb/cn/data_thchs30/data/D6_883.wav,45824,92290
./wavs/garb/en/LibriSpeech/train-clean-360/4148/183988/4148-183988-0020.flac,71853,141191
./wavs/garb/cn/data_thchs30/train/C8_623.wav,4875,62458
./wavs/garb/cn/data_thchs30/data/C7_605.wav,13250,90265
./wavs/garb/cn/data_thchs30/data/D11_833.wav,50786,87647
./wavs/garb/en/LibriSpeech/train-clean-100/19/198/19-198-0030.flac,85278,98461
./wavs/garb/en/LibriSpeech/train-clean-360/4071/39616/4071-39616-0041.flac,97799,122346
./wavs/garb/en/LibriSpeech/train-clean-360/5261/19373/5261-19373-0031.flac,135927,196186
./wavs/garb/en/LibriSpeech/train-clean-360/1413/121799/1413-121799-0050.flac,2771,75478
./wavs/garb/en/LibriSpeech/train-clean-360/5802/76043/5802-76043-0025.flac,135916,202262
./wavs/garb/cn/data_thchs30/train/B22_290.wav,77738,143932
./wavs/garb/cn/data_thchs30/data/C21_564.wav,33423,79116
./wavs/garb/cn/data_thchs30/train/B12_437.wav,64994,119906
./wavs/garb/cn/data_thchs30/train/C22_535.wav,12166,82785
./wavs/garb/cn/data_thchs30/test/D7_935.wav,55675,108115
./wavs/garb/en/LibriSpeech/train-clean-360/5401/39508/5401-39508-0014.flac,9265,49653
./wavs/garb/en/LibriSpeech/train-clean-360/6258/49755/6258-49755-0041.flac,96188,170316
./wavs/garb/cn/data_thchs30/data/B7_379.wav,83957,116745
./wavs/garb/en/LibriSpeech/train-clean-100/8629/261140/8629-261140-0008.flac,68643,101217
./wavs/garb/en/LibriSpeech/train-clean-360/23/124439/23-124439-0078.flac,156448,253575
./wavs/garb/en/LibriSpeech/train-clean-360/5133/80690/5133-80690-0012.flac,171119,218630
./wavs/garb/en/LibriSpeech/train-clean-100/328/129766/328-129766-0090.flac,40128,74214
./wavs/garb/en/LibriSpeech/train-clean-360/7933/113272/7933-113272-0021.flac,110930,211569
./wavs/garb/en/LibriSpeech/train-clean-360/2319/138631/2319-138631-0040.flac,97593,132346
./wavs/garb/cn/data_thchs30/test/D11_795.wav,15350,77310
./wavs/garb/en/LibriSpeech/train-clean-360/4290/14526/4290-14526-0066.flac,4716,58475
./wavs/garb/en/LibriSpeech/train-clean-360/7140/72212/7140-72212-0031.flac,124192,165498
./wavs/garb/cn/data_thchs30/data/B15_378.wav,86116,120801
./wavs/garb/en/LibriSpeech/train-clean-100/446/123501/446-123501-0028.flac,116707,151371
./wavs/garb/en/LibriSpeech/train-clean-360/210/129396/210-129396-0179.flac,116951,155799
./wavs/garb/cn/data_thchs30/data/B33_439.wav,11983,88336
./wavs/garb/en/LibriSpeech/train-clean-100/3607/29116/3607-29116-0042.flac,71782,142660
./wavs/garb/cn/data_thchs30/dev/B8_375.wav,17643,57519
./wavs/garb/cn/data_thchs30/train/A22_84.wav,45032,75999
./wavs/garb/cn/data_thchs30/data/B6_455.wav,75719,109517
./wavs/garb/en/LibriSpeech/train-clean-360/2589/177234/2589-177234-0028.flac,86441,134903
./wavs/garb/cn/data_thchs30/data/C14_697.wav,104830,142422
./wavs/garb/en/LibriSpeech/train-clean-360/512/124520/512-124520-0010.flac,140422,186037
./wavs/garb/cn/data_thchs30/data/D13_890.wav,45321,84508
./wavs/garb/en/LibriSpeech/train-clean-100/7505/258964/7505-258964-0044.flac,109464,152323
./wavs/garb/en/LibriSpeech/train-clean-360/3368/170951/3368-170951-0030.flac,145661,200420
./wavs/garb/cn/data_thchs30/data/A34_165.wav,40028,106885
./wavs/garb/en/LibriSpeech/train-clean-360/576/129623/576-129623-0078.flac,102024,115723
./wavs/garb/cn/data_thchs30/data/B33_411.wav,66489,101424
./wavs/garb/cn/data_thchs30/train/B31_340.wav,97908,163338
./wavs/garb/en/LibriSpeech/train-clean-360/210/129396/210-129396-0026.flac,8695,19007
./wavs/garb/en/LibriSpeech/train-clean-360/7910/80534/7910-80534-0026.flac,146915,201745
./wavs/garb/en/LibriSpeech/train-clean-360/7752/110522/7752-110522-0034.flac,68607,106140
./wavs/garb/en/LibriSpeech/train-clean-360/5604/26987/5604-26987-0001.flac,79580,139604
./wavs/garb/en/LibriSpeech/train-clean-360/3979/10702/3979-10702-0055.flac,73123,123700
./wavs/garb/en/LibriSpeech/train-clean-100/1723/141149/1723-141149-0000.flac,147217,157415
./wavs/garb/cn/data_thchs30/train/C23_518.wav,18009,84904
./wavs/garb/en/LibriSpeech/train-clean-360/119/129514/119-129514-0022.flac,209914,232692
./wavs/garb/cn/data_thchs30/train/C21_618.wav,123934,183934
./wavs/garb/en/LibriSpeech/train-clean-360/4854/24731/4854-24731-0026.flac,4050,41867
./wavs/garb/en/LibriSpeech/train-clean-360/663/128991/663-128991-0035.flac,41957,125874
./wavs/garb/en/LibriSpeech/train-clean-100/125/121124/125-121124-0078.flac,36938,65366
./wavs/garb/cn/data_thchs30/train/C21_553.wav,57520,100721
./wavs/garb/cn/data_thchs30/train/A23_106.wav,64600,136787
./wavs/garb/en/LibriSpeech/train-clean-100/6385/220959/6385-220959-0024.flac,59494,84647
./wavs/garb/en/LibriSpeech/train-clean-360/6637/71405/6637-71405-0009.flac,91391,138631
./wavs/garb/en/LibriSpeech/train-clean-360/8138/287657/8138-287657-0000.flac,94586,136507
./wavs/garb/en/LibriSpeech/train-clean-360/7314/93277/7314-93277-0016.flac,149190,185078
./wavs/garb/en/LibriSpeech/train-clean-100/1502/122615/1502-122615-0024.flac,118486,173128
./wavs/garb/en/LibriSpeech/train-clean-360/2240/148521/2240-148521-0024.flac,8846,71290
./wavs/garb/en/LibriSpeech/train-clean-360/4967/26553/4967-26553-0010.flac,151401,194222
./wavs/garb/cn/data_thchs30/train/C17_573.wav,79409,119080
./wavs/garb/cn/data_thchs30/data/B4_470.wav,69317,108823
./wavs/garb/en/LibriSpeech/train-clean-360/8404/282926/8404-282926-0103.flac,135110,184154
./wavs/garb/en/LibriSpeech/train-clean-360/1678/142279/1678-142279-0059.flac,2406,39853
./wavs/garb/cn/data_thchs30/data/B2_359.wav,24635,59054
./wavs/garb/cn/data_thchs30/train/C22_564.wav,45602,92402
./wavs/garb/cn/data_thchs30/train/B33_404.wav,13410,55649
./wavs/garb/en/LibriSpeech/train-clean-360/984/137141/984-137141-0015.flac,59865,135624
