wav path,transcription,action,object,location,starting time,ending time
./wavs/speakers/n5XllaB4gZFwZXkBz/c7a142a0-45f1-11e9-aa19-e96346c3828f.wav,Set my phone's language to Chinese,change language,Chinese,none,15134,49347
./wavs/speakers/n5XllaB4gZFwZXkBz/c812db10-45ef-11e9-aa19-e96346c3828f.wav,Decrease sound levels,decrease,volume,none,16588,45919
./wavs/speakers/n5XllaB4gZFwZXkBz/c89554b0-45f3-11e9-aa19-e96346c3828f.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,20064,45206
./wavs/speakers/n5XllaB4gZFwZXkBz/c8d4c420-45f2-11e9-aa19-e96346c3828f.wav,Switch on the bathroom lights,activate,lights,washroom,10698,34154
./wavs/speakers/n5XllaB4gZFwZXkBz/c9d86690-45f4-11e9-aa19-e96346c3828f.wav,Resume music,activate,music,none,13199,28893
./wavs/speakers/n5XllaB4gZFwZXkBz/ca09d3a0-45f0-11e9-aa19-e96346c3828f.wav,Turn down the bedroom heat,decrease,heat,bedroom,19673,41594
./wavs/speakers/n5XllaB4gZFwZXkBz/cb1a8ae0-45f1-11e9-aa19-e96346c3828f.wav,Set my phone's language to German,change language,German,none,12765,42129
./wavs/speakers/n5XllaB4gZFwZXkBz/cbdb30e0-45f3-11e9-aa19-e96346c3828f.wav,Turn up the bedroom heat,increase,heat,bedroom,16912,35828
./wavs/speakers/n5XllaB4gZFwZXkBz/cc10dc50-45f2-11e9-aa19-e96346c3828f.wav,Lights on in the bathroom,activate,lights,washroom,19110,39168
./wavs/speakers/n5XllaB4gZFwZXkBz/ccecab70-45f4-11e9-aa19-e96346c3828f.wav,Bring me the newspaper,bring,newspaper,none,11588,29180
./wavs/speakers/n5XllaB4gZFwZXkBz/cd690430-45f0-11e9-aa19-e96346c3828f.wav,Turn the bedroom heat down,decrease,heat,bedroom,15850,39043
./wavs/speakers/n5XllaB4gZFwZXkBz/cf08bf90-45f2-11e9-aa19-e96346c3828f.wav,Bathroom lights on,activate,lights,washroom,17871,35619
./wavs/speakers/n5XllaB4gZFwZXkBz/cf11dcc0-45f1-11e9-aa19-e96346c3828f.wav,Set my phone's language to Korean,change language,Korean,none,18806,50490
./wavs/speakers/n5XllaB4gZFwZXkBz/cf4b7870-45f3-11e9-aa19-e96346c3828f.wav,Turn the bedroom heat up,increase,heat,bedroom,14404,33390
./wavs/speakers/n5XllaB4gZFwZXkBz/d0084350-45f4-11e9-aa19-e96346c3828f.wav,Get me the newspaper,bring,newspaper,none,17502,34965
./wavs/speakers/n5XllaB4gZFwZXkBz/d0abfa30-45f0-11e9-aa19-e96346c3828f.wav,Bedroom heat down,decrease,heat,bedroom,16857,36619
./wavs/speakers/n5XllaB4gZFwZXkBz/d2330800-45f3-11e9-aa19-e96346c3828f.wav,Bedroom heat up,increase,heat,bedroom,12554,28719
./wavs/speakers/n5XllaB4gZFwZXkBz/d2a00c90-45f1-11e9-aa19-e96346c3828f.wav,Set my phone's language to English,change language,English,none,10593,42053
./wavs/speakers/n5XllaB4gZFwZXkBz/d3102c20-45f4-11e9-aa19-e96346c3828f.wav,Bring the newspaper,bring,newspaper,none,14549,30370
./wavs/speakers/n5XllaB4gZFwZXkBz/d3eb3190-45ee-11e9-aa19-e96346c3828f.wav,Turn on the bathroom lights,activate,lights,washroom,19857,41594
./wavs/speakers/n5XllaB4gZFwZXkBz/d4c8ae60-45f0-11e9-aa19-e96346c3828f.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,15694,41895
./wavs/speakers/n5XllaB4gZFwZXkBz/d536c790-45f2-11e9-aa19-e96346c3828f.wav,Turn off the kitchen lights,deactivate,lights,kitchen,13685,33276
./wavs/speakers/n5XllaB4gZFwZXkBz/d63c5b40-45f3-11e9-aa19-e96346c3828f.wav,Increase the temperature in the bedroom,increase,heat,bedroom,17345,43574
./wavs/speakers/n5XllaB4gZFwZXkBz/d67b6aa0-45f4-11e9-aa19-e96346c3828f.wav,Bring newspaper,bring,newspaper,none,1668,12330
./wavs/speakers/n5XllaB4gZFwZXkBz/d81f3e50-45ee-11e9-aa19-e96346c3828f.wav,Turn the bathroom lights on,activate,lights,washroom,17209,40822
./wavs/speakers/n5XllaB4gZFwZXkBz/d84c2fd0-45f0-11e9-aa19-e96346c3828f.wav,Decrease the heating in the bedroom,decrease,heat,bedroom,15992,42462
./wavs/speakers/n5XllaB4gZFwZXkBz/d978cc20-45f4-11e9-aa19-e96346c3828f.wav,Go get the newspaper,bring,newspaper,none,16811,33444
./wavs/speakers/n5XllaB4gZFwZXkBz/d9e1bc90-45f3-11e9-aa19-e96346c3828f.wav,Increase the heating in the bedroom,increase,heat,bedroom,15815,41867
./wavs/speakers/n5XllaB4gZFwZXkBz/d9fdec90-45f2-11e9-aa19-e96346c3828f.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen,14807,38080
./wavs/speakers/n5XllaB4gZFwZXkBz/dc0678b0-45f0-11e9-aa19-e96346c3828f.wav,Turn down the washroom temperature,decrease,heat,washroom,20255,46903
./wavs/speakers/n5XllaB4gZFwZXkBz/dca1e040-45ee-11e9-aa19-e96346c3828f.wav,Switch on the bathroom lights,activate,lights,washroom,18585,44023
./wavs/speakers/n5XllaB4gZFwZXkBz/dd68e780-45f3-11e9-aa19-e96346c3828f.wav,Turn up the washroom temperature,increase,heat,washroom,10486,35901
./wavs/speakers/n5XllaB4gZFwZXkBz/dd777100-45f4-11e9-aa19-e96346c3828f.wav,Fetch the newspaper,bring,newspaper,none,13731,29691
./wavs/speakers/n5XllaB4gZFwZXkBz/ddb09450-45f2-11e9-aa19-e96346c3828f.wav,Switch off the lights in the kitchen,deactivate,lights,kitchen,15313,40171
./wavs/speakers/n5XllaB4gZFwZXkBz/e01c4f10-45f0-11e9-aa19-e96346c3828f.wav,Turn the temperature down in the washroom,decrease,heat,washroom,17864,47430
./wavs/speakers/n5XllaB4gZFwZXkBz/e140ae00-45f4-11e9-aa19-e96346c3828f.wav,Bring me some juice,bring,juice,none,13448,31539
./wavs/speakers/n5XllaB4gZFwZXkBz/e16409f0-45f3-11e9-aa19-e96346c3828f.wav,Turn the temperature up in the washroom,increase,heat,washroom,14721,42970
./wavs/speakers/n5XllaB4gZFwZXkBz/e1f1e780-45f2-11e9-aa19-e96346c3828f.wav,Switch the lights off in the kitchen,deactivate,lights,kitchen,16131,42807
./wavs/speakers/n5XllaB4gZFwZXkBz/e3c84010-45f0-11e9-aa19-e96346c3828f.wav,Turn down the heat in the washroom,decrease,heat,washroom,17345,44326
./wavs/speakers/n5XllaB4gZFwZXkBz/e5aeabf0-45f3-11e9-aa19-e96346c3828f.wav,Turn up the heat in the washroom,increase,heat,washroom,15694,39481
./wavs/speakers/n5XllaB4gZFwZXkBz/e61a5b80-45f2-11e9-aa19-e96346c3828f.wav,Lights off in the kitchen,deactivate,lights,kitchen,19440,38260
./wavs/speakers/n5XllaB4gZFwZXkBz/e6a63a10-45ed-11e9-aa19-e96346c3828f.wav,Volume down,decrease,volume,none,16200,28856
./wavs/speakers/n5XllaB4gZFwZXkBz/e716d200-45f4-11e9-aa19-e96346c3828f.wav,Get me some juice,bring,juice,none,16062,32021
./wavs/speakers/n5XllaB4gZFwZXkBz/e735c880-45f0-11e9-aa19-e96346c3828f.wav,Turn the heat down in the washroom,decrease,heat,washroom,14465,40850
./wavs/speakers/n5XllaB4gZFwZXkBz/e8fdf370-45f2-11e9-aa19-e96346c3828f.wav,Kitchen lights off,deactivate,lights,kitchen,13760,29820
./wavs/speakers/n5XllaB4gZFwZXkBz/e9632870-45f3-11e9-aa19-e96346c3828f.wav,Turn the heat up in the washroom,increase,heat,washroom,9472,35199
./wavs/speakers/n5XllaB4gZFwZXkBz/e9937980-45ee-11e9-aa19-e96346c3828f.wav,Lights on in the bathroom,activate,lights,washroom,10383,31882
./wavs/speakers/n5XllaB4gZFwZXkBz/e9f4cc00-45f1-11e9-aa19-e96346c3828f.wav,Turn the washroom lights off,deactivate,lights,washroom,18097,43950
./wavs/speakers/n5XllaB4gZFwZXkBz/ea57f340-45f4-11e9-aa19-e96346c3828f.wav,Bring some juice,bring,juice,none,13129,28152
./wavs/speakers/n5XllaB4gZFwZXkBz/ead3d6d0-45f0-11e9-aa19-e96346c3828f.wav,Decrease the temperature in the washroom,decrease,heat,washroom,16593,45360
./wavs/speakers/n5XllaB4gZFwZXkBz/ec682080-45f2-11e9-aa19-e96346c3828f.wav,Turn off the lights in the bedroom,deactivate,lights,bedroom,11031,32704
./wavs/speakers/n5XllaB4gZFwZXkBz/ed4592c0-45f3-11e9-aa19-e96346c3828f.wav,Washroom heat up,increase,heat,washroom,12435,27169
./wavs/speakers/n5XllaB4gZFwZXkBz/ed68dcc0-45f4-11e9-aa19-e96346c3828f.wav,Bring juice,bring,juice,none,13861,26174
./wavs/speakers/n5XllaB4gZFwZXkBz/ee58b7d0-45f0-11e9-aa19-e96346c3828f.wav,Decrease the heating in the washroom,decrease,heat,washroom,9869,35844
./wavs/speakers/n5XllaB4gZFwZXkBz/eebfa1e0-45ee-11e9-aa19-e96346c3828f.wav,Bathroom lights on,activate,lights,washroom,17840,39034
./wavs/speakers/n5XllaB4gZFwZXkBz/ef5b6fe0-45f2-11e9-aa19-e96346c3828f.wav,Turn the bedroom lights off,deactivate,lights,bedroom,12261,32875
./wavs/speakers/n5XllaB4gZFwZXkBz/f08f9830-45f4-11e9-aa19-e96346c3828f.wav,Go get me some juice,bring,juice,none,14150,33016
./wavs/speakers/n5XllaB4gZFwZXkBz/f0dbd8e0-45f3-11e9-aa19-e96346c3828f.wav,Increase the temperature in the washroom,increase,heat,washroom,8378,37765
./wavs/speakers/n5XllaB4gZFwZXkBz/f1b7e860-45f0-11e9-aa19-e96346c3828f.wav,Washroom heat down,decrease,heat,washroom,16922,39301
./wavs/speakers/n5XllaB4gZFwZXkBz/f32744f0-45f2-11e9-aa19-e96346c3828f.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom,17930,45204
./wavs/speakers/n5XllaB4gZFwZXkBz/f41c4160-45f4-11e9-aa19-e96346c3828f.wav,Bring me my socks,bring,socks,none,3876,22078
./wavs/speakers/n5XllaB4gZFwZXkBz/f4b346b0-45f3-11e9-aa19-e96346c3828f.wav,Increase the heating in the washroom,increase,heat,washroom,14550,40425
./wavs/speakers/n5XllaB4gZFwZXkBz/f524ad80-45f0-11e9-aa19-e96346c3828f.wav,Turn down the bathroom temperature,decrease,heat,washroom,19300,43174
./wavs/speakers/n5XllaB4gZFwZXkBz/f68ba270-45ee-11e9-aa19-e96346c3828f.wav,Turn off the kitchen lights,deactivate,lights,kitchen,19225,42352
./wavs/speakers/n5XllaB4gZFwZXkBz/f70171e0-45f2-11e9-aa19-e96346c3828f.wav,Switch the bedroom lights off,deactivate,lights,bedroom,11889,36057
./wavs/speakers/n5XllaB4gZFwZXkBz/f814c130-45f3-11e9-aa19-e96346c3828f.wav,Turn up the bathroom temperature,increase,heat,washroom,12961,35913
./wavs/speakers/n5XllaB4gZFwZXkBz/f8b21d30-45f4-11e9-aa19-e96346c3828f.wav,Get me my socks,bring,socks,none,14963,32946
./wavs/speakers/n5XllaB4gZFwZXkBz/f94f4460-45f0-11e9-aa19-e96346c3828f.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,17402,46192
./wavs/speakers/n5XllaB4gZFwZXkBz/f9837e50-45f1-11e9-aa19-e96346c3828f.wav,Pause the music,deactivate,music,none,21790,36057
./wavs/speakers/n5XllaB4gZFwZXkBz/fa08e580-45f2-11e9-aa19-e96346c3828f.wav,Lights off in the bedroom,deactivate,lights,bedroom,15812,34963
./wavs/speakers/n5XllaB4gZFwZXkBz/fbe0e460-45f3-11e9-aa19-e96346c3828f.wav,Turn the temperature up in the bathroom,increase,heat,washroom,18756,46638
./wavs/speakers/n5XllaB4gZFwZXkBz/fc07bf90-45ee-11e9-aa19-e96346c3828f.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen,22254,46934
./wavs/speakers/n5XllaB4gZFwZXkBz/fc196410-45f4-11e9-aa19-e96346c3828f.wav,Bring socks,bring,socks,none,20655,35917
./wavs/speakers/n5XllaB4gZFwZXkBz/fd2a5bb0-45f0-11e9-aa19-e96346c3828f.wav,Turn down the heat in the bathroom,decrease,heat,washroom,11266,36500
./wavs/speakers/n5XllaB4gZFwZXkBz/fd4e2570-45f2-11e9-aa19-e96346c3828f.wav,Bedroom lights off,deactivate,lights,bedroom,17265,34487
./wavs/speakers/n5XllaB4gZFwZXkBz/ff6d7110-45f4-11e9-aa19-e96346c3828f.wav,Bring my socks,bring,socks,none,17237,32662
./wavs/speakers/n5XllaB4gZFwZXkBz/ffdfe950-45f1-11e9-aa19-e96346c3828f.wav,Volume down,decrease,volume,none,21088,36446
./wavs/speakers/n5XllaB4gZFwZXkBz/ffeda1c0-45ed-11e9-aa19-e96346c3828f.wav,Volume up,increase,volume,none,19983,31746
./wavs/speakers/n5XllaB4gZFwZXkBz/fff35f60-45f3-11e9-aa19-e96346c3828f.wav,Turn up the heat in the bathroom,increase,heat,washroom,18516,41170
./wavs/speakers/neaPN7GbBEUex8rV/011a4440-45d5-11e9-9992-dfba019cb646.wav,Decrease volume,decrease,volume,none,6706,23708
./wavs/speakers/neaPN7GbBEUex8rV/016b5f90-45d7-11e9-81ce-69b74fd7e64e.wav,Bedroom heat down,decrease,heat,bedroom,6451,27210
./wavs/speakers/neaPN7GbBEUex8rV/039d1e90-45d5-11e9-9992-dfba019cb646.wav,Turn volume down,decrease,volume,none,5951,24275
./wavs/speakers/neaPN7GbBEUex8rV/04896870-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,7390,39943
./wavs/speakers/neaPN7GbBEUex8rV/05df1f50-45d5-11e9-9992-dfba019cb646.wav,Turn sound down,decrease,volume,none,4927,23304
./wavs/speakers/neaPN7GbBEUex8rV/071124c0-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the heating in the bedroom,decrease,heat,bedroom,5583,36425
./wavs/speakers/neaPN7GbBEUex8rV/0842b1d0-45d5-11e9-9992-dfba019cb646.wav,Decrease audio volume,decrease,volume,none,5951,28937
./wavs/speakers/neaPN7GbBEUex8rV/09cf0c40-45d7-11e9-81ce-69b74fd7e64e.wav,Turn down the washroom temperature,decrease,heat,washroom,3250,32980
./wavs/speakers/neaPN7GbBEUex8rV/0a4777f0-45d4-11e9-9992-dfba019cb646.wav,Volume up,increase,volume,none,5768,19320
./wavs/speakers/neaPN7GbBEUex8rV/0acc69f0-45d5-11e9-9992-dfba019cb646.wav,Reduce audio volume,decrease,volume,none,5818,30432
./wavs/speakers/neaPN7GbBEUex8rV/0cb34070-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the temperature down in the washroom,decrease,heat,washroom,6525,40771
./wavs/speakers/neaPN7GbBEUex8rV/0daee5e0-45d4-11e9-9992-dfba019cb646.wav,Turn up the volume,increase,volume,none,9201,27079
./wavs/speakers/neaPN7GbBEUex8rV/107355b0-45d7-11e9-81ce-69b74fd7e64e.wav,Turn down the heat in the washroom,decrease,heat,washroom,33680,62684
./wavs/speakers/neaPN7GbBEUex8rV/114b9f30-45d5-11e9-9992-dfba019cb646.wav,Volume mute,decrease,volume,none,4849,19811
./wavs/speakers/neaPN7GbBEUex8rV/118c2010-45d4-11e9-9992-dfba019cb646.wav,Turn the volume up,increase,volume,none,6290,23302
./wavs/speakers/neaPN7GbBEUex8rV/139c6d00-45d5-11e9-9992-dfba019cb646.wav,Lower the volume,decrease,volume,none,5195,21819
./wavs/speakers/neaPN7GbBEUex8rV/15e41310-45d5-11e9-9992-dfba019cb646.wav,Volume lower,decrease,volume,none,6575,22623
./wavs/speakers/neaPN7GbBEUex8rV/163c88c0-45d4-11e9-9992-dfba019cb646.wav,Turn down the volume,decrease,volume,none,8255,25345
./wavs/speakers/neaPN7GbBEUex8rV/1675e0e0-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the temperature in the washroom,decrease,heat,washroom,7579,38495
./wavs/speakers/neaPN7GbBEUex8rV/18221c30-45d5-11e9-9992-dfba019cb646.wav,Decrease the volume,decrease,volume,none,5531,24755
./wavs/speakers/neaPN7GbBEUex8rV/18889ba0-45d4-11e9-9992-dfba019cb646.wav,Turn the volume down,decrease,volume,none,7526,27294
./wavs/speakers/neaPN7GbBEUex8rV/198a73e0-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the heating in the washroom,decrease,heat,washroom,1132,31007
./wavs/speakers/neaPN7GbBEUex8rV/1a982540-45d5-11e9-9992-dfba019cb646.wav,Decrease sound levels,decrease,volume,none,6427,30569
./wavs/speakers/neaPN7GbBEUex8rV/1b382b40-45d4-11e9-9992-dfba019cb646.wav,Make the music softer,decrease,volume,none,6030,28881
./wavs/speakers/neaPN7GbBEUex8rV/1bee0660-45d7-11e9-81ce-69b74fd7e64e.wav,Washroom heat down,decrease,heat,washroom,6559,27294
./wavs/speakers/neaPN7GbBEUex8rV/1ec73e10-45d7-11e9-81ce-69b74fd7e64e.wav,Turn down the bathroom temperature,decrease,heat,washroom,2520,31300
./wavs/speakers/neaPN7GbBEUex8rV/21ea5000-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,742,36737
./wavs/speakers/neaPN7GbBEUex8rV/2476a030-45d7-11e9-81ce-69b74fd7e64e.wav,Turn down the heat in the bathroom,decrease,heat,washroom,7745,32379
./wavs/speakers/neaPN7GbBEUex8rV/27195e90-45d7-11e9-81ce-69b74fd7e64e.wav,Turn the heat down in the bathroom,decrease,heat,washroom,1997,27341
./wavs/speakers/neaPN7GbBEUex8rV/29b0ab40-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the temperature in the bathroom,decrease,heat,washroom,5114,37909
./wavs/speakers/neaPN7GbBEUex8rV/2c370800-45d7-11e9-81ce-69b74fd7e64e.wav,Decrease the heating in the bathroom,decrease,heat,washroom,5077,36048
./wavs/speakers/neaPN7GbBEUex8rV/2e753830-45d7-11e9-81ce-69b74fd7e64e.wav,Bathroom heat down,decrease,heat,washroom,3099,23492
./wavs/speakers/neaPN7GbBEUex8rV/308ea250-45d7-11e9-81ce-69b74fd7e64e.wav,Pause music,deactivate,music,none,5625,18869
./wavs/speakers/neaPN7GbBEUex8rV/32ad63a0-45d7-11e9-81ce-69b74fd7e64e.wav,Stop music,deactivate,music,none,6234,19589
./wavs/speakers/neaPN7GbBEUex8rV/33df8260-45d4-11e9-9992-dfba019cb646.wav,Turn off the music,deactivate,music,none,10263,31007
./wavs/speakers/neaPN7GbBEUex8rV/36573920-45d4-11e9-9992-dfba019cb646.wav,Stop the music,deactivate,music,none,7651,25787
./wavs/speakers/neaPN7GbBEUex8rV/36633fb0-45d7-11e9-81ce-69b74fd7e64e.wav,Play music,activate,music,none,5623,16582
./wavs/speakers/neaPN7GbBEUex8rV/386e7900-45d7-11e9-81ce-69b74fd7e64e.wav,Resume music,activate,music,none,4683,20476
./wavs/speakers/neaPN7GbBEUex8rV/3a97e8b0-45d7-11e9-81ce-69b74fd7e64e.wav,Bring me the newspaper,bring,newspaper,none,3960,24815
./wavs/speakers/neaPN7GbBEUex8rV/3b58a800-45d4-11e9-9992-dfba019cb646.wav,Put on the music,activate,music,none,8357,28881
./wavs/speakers/neaPN7GbBEUex8rV/3cd1fa30-45d7-11e9-81ce-69b74fd7e64e.wav,Get me the newspaper,bring,newspaper,none,4628,23708
./wavs/speakers/neaPN7GbBEUex8rV/3d4fa090-45d5-11e9-9992-dfba019cb646.wav,Turn up the temperature in the kitchen,increase,heat,kitchen,5096,32928
./wavs/speakers/neaPN7GbBEUex8rV/3df46180-45d4-11e9-9992-dfba019cb646.wav,Play the music,activate,music,none,8533,24779
./wavs/speakers/neaPN7GbBEUex8rV/3ee745a0-45d7-11e9-81ce-69b74fd7e64e.wav,Bring the newspaper,bring,newspaper,none,5185,21811
./wavs/speakers/neaPN7GbBEUex8rV/406a4e10-45d5-11e9-9992-dfba019cb646.wav,Turn the kitchen temperature up,increase,heat,kitchen,5296,31738
./wavs/speakers/neaPN7GbBEUex8rV/4074f1e0-45d4-11e9-9992-dfba019cb646.wav,Start the music,activate,music,none,10099,28189
./wavs/speakers/neaPN7GbBEUex8rV/40e2ee90-45d7-11e9-81ce-69b74fd7e64e.wav,Bring newspaper,bring,newspaper,none,3676,20127
./wavs/speakers/neaPN7GbBEUex8rV/433bd2b0-45d7-11e9-81ce-69b74fd7e64e.wav,Go get the newspaper,bring,newspaper,none,5888,24464
./wavs/speakers/neaPN7GbBEUex8rV/43c782d0-45d5-11e9-9992-dfba019cb646.wav,Increase the temperature in the kitchen,increase,heat,kitchen,5694,37031
./wavs/speakers/neaPN7GbBEUex8rV/45bfe580-45d7-11e9-81ce-69b74fd7e64e.wav,Fetch the newspaper,bring,newspaper,none,5734,23411
./wavs/speakers/neaPN7GbBEUex8rV/47f5ff60-45d7-11e9-81ce-69b74fd7e64e.wav,Bring me some juice,bring,juice,none,4084,23086
./wavs/speakers/neaPN7GbBEUex8rV/4a0a6070-45d7-11e9-81ce-69b74fd7e64e.wav,Get me some juice,bring,juice,none,3795,20711
./wavs/speakers/neaPN7GbBEUex8rV/4c35f300-45d7-11e9-81ce-69b74fd7e64e.wav,Bring some juice,bring,juice,none,4461,20309
./wavs/speakers/neaPN7GbBEUex8rV/4e463560-45d7-11e9-81ce-69b74fd7e64e.wav,Bring juice,bring,juice,none,4572,18093
./wavs/speakers/neaPN7GbBEUex8rV/509ccf90-45d7-11e9-81ce-69b74fd7e64e.wav,Go get me some juice,bring,juice,none,5592,25118
./wavs/speakers/neaPN7GbBEUex8rV/52db4de0-45d7-11e9-81ce-69b74fd7e64e.wav,Bring me my socks,bring,socks,none,4374,21522
./wavs/speakers/neaPN7GbBEUex8rV/55923080-45d7-11e9-81ce-69b74fd7e64e.wav,Get me my socks,bring,socks,none,18337,37562
./wavs/speakers/neaPN7GbBEUex8rV/59e7d660-45d4-11e9-9992-dfba019cb646.wav,Turn on the kitchen lights,activate,lights,kitchen,8948,31884
./wavs/speakers/neaPN7GbBEUex8rV/5a196650-45d7-11e9-81ce-69b74fd7e64e.wav,Bring my socks,bring,socks,none,5592,20886
./wavs/speakers/neaPN7GbBEUex8rV/5c025c80-45d5-11e9-9992-dfba019cb646.wav,Increase the heating in the kitchen,increase,heat,kitchen,4099,33302
./wavs/speakers/neaPN7GbBEUex8rV/5cd88650-45d7-11e9-81ce-69b74fd7e64e.wav,Go get me my socks,bring,socks,none,7745,32984
./wavs/speakers/neaPN7GbBEUex8rV/5d039550-45d4-11e9-9992-dfba019cb646.wav,Switch on the kitchen lights,activate,lights,kitchen,4345,31926
./wavs/speakers/neaPN7GbBEUex8rV/5f07c260-45d7-11e9-81ce-69b74fd7e64e.wav,Fetch my socks,bring,socks,none,5894,24694
./wavs/speakers/neaPN7GbBEUex8rV/5fc38330-45d5-11e9-9992-dfba019cb646.wav,Turn up the heat in the kitchen,increase,heat,kitchen,8803,33739
./wavs/speakers/neaPN7GbBEUex8rV/60243640-45d4-11e9-9992-dfba019cb646.wav,Turn the lights on in the kitchen,activate,lights,kitchen,7772,35036
./wavs/speakers/neaPN7GbBEUex8rV/616eb040-45d7-11e9-81ce-69b74fd7e64e.wav,Bring me my shoes,bring,shoes,none,5510,23142
./wavs/speakers/neaPN7GbBEUex8rV/62650910-45d5-11e9-9992-dfba019cb646.wav,Turn the heat up in the kitchen,increase,heat,kitchen,9409,34005
./wavs/speakers/neaPN7GbBEUex8rV/62d8cef0-45d4-11e9-9992-dfba019cb646.wav,Switch on the lights in the kitchen,activate,lights,kitchen,6832,34161
./wavs/speakers/neaPN7GbBEUex8rV/63a195d0-45d7-11e9-81ce-69b74fd7e64e.wav,Get me my shoes,bring,shoes,none,5894,24090
./wavs/speakers/neaPN7GbBEUex8rV/649e5740-45d5-11e9-9992-dfba019cb646.wav,Kitchen heat up,increase,heat,kitchen,5648,20074
./wavs/speakers/neaPN7GbBEUex8rV/65b867e0-45d7-11e9-81ce-69b74fd7e64e.wav,Bring shoes,bring,shoes,none,3623,17482
./wavs/speakers/neaPN7GbBEUex8rV/65f0e460-45d4-11e9-9992-dfba019cb646.wav,Lights on in the kitchen,activate,lights,kitchen,9678,32761
./wavs/speakers/neaPN7GbBEUex8rV/677e6cc0-45d5-11e9-9992-dfba019cb646.wav,Turn up the temperature in the bedroom,increase,heat,bedroom,4724,34473
./wavs/speakers/neaPN7GbBEUex8rV/67cd8c40-45d7-11e9-81ce-69b74fd7e64e.wav,Bring my shoes,bring,shoes,none,1940,17456
./wavs/speakers/neaPN7GbBEUex8rV/6867b0c0-45d4-11e9-9992-dfba019cb646.wav,Kitchen lights on,activate,lights,kitchen,8481,26687
./wavs/speakers/neaPN7GbBEUex8rV/6a1df6d0-45d5-11e9-9992-dfba019cb646.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,5025,34042
./wavs/speakers/neaPN7GbBEUex8rV/6b21a0a0-45d4-11e9-9992-dfba019cb646.wav,Switch the kitchen lights on,activate,lights,kitchen,6364,31818
./wavs/speakers/neaPN7GbBEUex8rV/6c833700-45d5-11e9-9992-dfba019cb646.wav,Turn up the bedroom heat,increase,heat,bedroom,5888,24212
./wavs/speakers/neaPN7GbBEUex8rV/6de15ce0-45d4-11e9-9992-dfba019cb646.wav,Turn the kitchen lights on,activate,lights,kitchen,8048,30792
./wavs/speakers/neaPN7GbBEUex8rV/6f09e1e0-45d5-11e9-9992-dfba019cb646.wav,Turn the bedroom heat up,increase,heat,bedroom,4055,23380
./wavs/speakers/neaPN7GbBEUex8rV/70cedfe0-45d4-11e9-9992-dfba019cb646.wav,Turn on the lights in the bedroom,activate,lights,bedroom,7214,35988
./wavs/speakers/neaPN7GbBEUex8rV/7172f2a0-45d5-11e9-9992-dfba019cb646.wav,Bedroom heat up,increase,heat,bedroom,6559,24211
./wavs/speakers/neaPN7GbBEUex8rV/738c0410-45d4-11e9-9992-dfba019cb646.wav,Turn the bedroom lights on,activate,lights,bedroom,6026,29693
./wavs/speakers/neaPN7GbBEUex8rV/746f69c0-45d5-11e9-9992-dfba019cb646.wav,Increase the temperature in the bedroom,increase,heat,bedroom,5763,38809
./wavs/speakers/neaPN7GbBEUex8rV/7678ead0-45d4-11e9-9992-dfba019cb646.wav,Switch on the lights in the bedroom,activate,lights,bedroom,5181,34727
./wavs/speakers/neaPN7GbBEUex8rV/77c80aa0-45d5-11e9-9992-dfba019cb646.wav,Increase the heating in the bedroom,increase,heat,bedroom,5077,33491
./wavs/speakers/neaPN7GbBEUex8rV/792482d0-45d4-11e9-9992-dfba019cb646.wav,Switch the bedroom lights on,activate,lights,bedroom,5973,33146
./wavs/speakers/neaPN7GbBEUex8rV/7be30690-45d4-11e9-9992-dfba019cb646.wav,Lights on in the bedroom,activate,lights,bedroom,6385,30943
./wavs/speakers/neaPN7GbBEUex8rV/7e65e0e0-45d4-11e9-9992-dfba019cb646.wav,Bedroom lights on,activate,lights,bedroom,7175,28121
./wavs/speakers/neaPN7GbBEUex8rV/81288350-45d4-11e9-9992-dfba019cb646.wav,Turn on the washroom lights,activate,lights,washroom,4784,30715
./wavs/speakers/neaPN7GbBEUex8rV/83ecac60-45d4-11e9-9992-dfba019cb646.wav,Turn the washroom lights on,activate,lights,washroom,6234,32530
./wavs/speakers/neaPN7GbBEUex8rV/8693b080-45d4-11e9-9992-dfba019cb646.wav,Switch on the washroom lights,activate,lights,washroom,6990,33513
./wavs/speakers/neaPN7GbBEUex8rV/8944edd0-45d4-11e9-9992-dfba019cb646.wav,Lights on in the washroom,activate,lights,washroom,8501,32757
